Time	T° 600	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
0:14:16	37.0	0.45030	0.45290	0.47120	0.46760	0.45580	0.45600	0.48970	0.76630	0.47900	0.47400	0.45260	0.44020	0.45720	0.45290	0.45150	0.46430	0.49370	0.47840	0.48020	0.49410	0.47720	0.46660	0.45780	0.45390	0.44140	0.45400	0.45920	0.48230	0.48820	0.48830	0.48760	0.46070	0.48040	0.46790	0.46000	0.44020	0.45580	0.44760	0.46500	0.50740	0.48250	0.49940	0.48090	0.48370	0.47950	0.48590	0.49160	0.45090	0.44360	0.45450	0.46160	0.46410	0.46560	0.46700	0.48940	0.50930	0.47770	0.51370	0.46590	0.46100	0.43670	0.45090	0.44770	0.46320	0.47200	0.47300	0.50570	0.49550	0.50130	0.48220	0.46030	0.45260	0.44240	0.43580	0.43790	0.45920	0.46090	0.47580	0.52070	0.51230	0.52290	0.47050	0.44950	0.45060	0.42410	0.43680	0.42130	0.45750	0.45950	0.46050	0.49770	0.50110	0.48560	0.46340	0.46380	0.45710
0:29:16	37.0	0.45010	0.45520	0.47210	0.47220	0.46180	0.45930	0.49720	0.79010	0.48950	0.47600	0.45800	0.44090	0.46370	0.46220	0.46140	0.46390	0.49250	0.48090	0.47910	0.49640	0.47800	0.47130	0.46070	0.45680	0.45030	0.45370	0.45600	0.47670	0.48300	0.48960	0.48810	0.46030	0.47440	0.45820	0.46170	0.43540	0.45630	0.45860	0.46380	0.50630	0.48050	0.49230	0.47260	0.47830	0.47260	0.48030	0.49270	0.44930	0.44740	0.46590	0.45810	0.46140	0.46220	0.46590	0.48800	0.51000	0.47880	0.51830	0.46590	0.46550	0.43820	0.45470	0.45070	0.46550	0.49860	0.48060	0.50460	0.49280	0.50230	0.48170	0.45900	0.45180	0.44270	0.43600	0.44600	0.46160	0.46190	0.47490	0.52870	0.51440	0.52850	0.46600	0.44620	0.44530	0.42230	0.44000	0.42230	0.45430	0.46380	0.46420	0.50240	0.51940	0.48880	0.46610	0.46770	0.45530
0:44:16	37.1	0.45050	0.45050	0.48450	0.46970	0.45800	0.45880	0.50570	0.80660	0.49370	0.49860	0.47480	0.44280	0.45020	0.44980	0.45040	0.46150	0.50060	0.47940	0.48060	0.50660	0.49050	0.47470	0.45900	0.46330	0.45510	0.44480	0.45630	0.47350	0.47590	0.48750	0.48740	0.45670	0.47370	0.45460	0.45740	0.43220	0.44930	0.45050	0.47550	0.50250	0.48600	0.49270	0.46970	0.48380	0.47480	0.48470	0.49660	0.45320	0.44830	0.45000	0.44850	0.45870	0.45730	0.46230	0.48340	0.54180	0.47990	0.52680	0.46690	0.46310	0.44100	0.44730	0.44620	0.45890	0.47240	0.47800	0.51010	0.49550	0.50380	0.48650	0.46140	0.44870	0.44910	0.43850	0.44360	0.46110	0.46550	0.47890	0.53510	0.53210	0.54640	0.46520	0.45170	0.44910	0.41940	0.44250	0.42560	0.45850	0.47050	0.46730	0.51280	0.52140	0.49630	0.46650	0.47230	0.45990
0:59:16	37.2	0.52450	0.47400	0.48660	0.50790	0.48840	0.45100	0.54230	0.92420	0.54210	0.51620	0.51490	0.48660	0.44010	0.47550	0.46390	0.47370	0.49350	0.50930	0.51950	0.57930	0.52190	0.50390	0.47790	0.49810	0.47340	0.45820	0.46760	0.47430	0.48490	0.50370	0.50420	0.47260	0.48680	0.46740	0.46160	0.44560	0.44360	0.46730	0.46310	0.52020	0.51460	0.51470	0.48440	0.52560	0.49010	0.52500	0.52610	0.46670	0.45380	0.46800	0.46010	0.45810	0.47700	0.48200	0.53530	0.51790	0.51670	0.57820	0.51440	0.49030	0.44150	0.45490	0.43700	0.45810	0.52720	0.49000	0.53190	0.51680	0.52530	0.54350	0.48520	0.47050	0.44940	0.43520	0.44820	0.46260	0.46750	0.49500	0.58880	0.58750	0.58370	0.48870	0.45430	0.48810	0.42610	0.44800	0.42440	0.46230	0.49140	0.50090	0.55200	0.56840	0.53940	0.48270	0.48110	0.46840
1:14:16	37.2	0.51230	0.49910	0.53270	0.53770	0.52460	0.45040	0.61320	1.01290	0.56430	0.58140	0.56440	0.46470	0.50640	0.51510	0.50960	0.49030	0.53080	0.56420	0.57660	0.50290	0.60730	0.51760	0.53480	0.55500	0.46940	0.51620	0.54820	0.49420	0.48920	0.54130	0.52000	0.48680	0.56020	0.48730	0.47050	0.51720	0.45390	0.47230	0.47160	0.55140	0.48870	0.54650	0.53680	0.58920	0.57390	0.57680	0.63410	0.50410	0.48530	0.51770	0.49640	0.48980	0.49790	0.47780	0.56160	0.56960	0.54000	0.66890	0.59880	0.51900	0.43990	0.45530	0.47110	0.50710	0.56760	0.55680	0.57660	0.57820	0.56040	0.57060	0.52580	0.53690	0.45920	0.43560	0.45650	0.47540	0.52930	0.53740	0.62520	0.65050	0.61380	0.51080	0.46730	0.47810	0.42310	0.45380	0.42780	0.46640	0.54420	0.54110	0.61840	0.59440	0.59280	0.54650	0.53920	0.50280
1:29:16	37.2	0.63280	0.55250	0.56810	0.56530	0.46980	0.53280	0.62370	0.72430	0.58150	0.66900	0.58330	0.56200	0.55610	0.53020	0.61180	0.53470	0.60450	0.49490	0.54990	0.59510	0.56200	0.56980	0.54240	0.58780	0.50900	0.51960	0.54430	0.53940	0.50350	0.60950	0.55820	0.47190	0.60440	0.47180	0.53020	0.48060	0.49250	0.51080	0.46160	0.60410	0.51620	0.60630	0.53790	0.58550	0.50590	0.61180	0.66330	0.54680	0.48770	0.50060	0.50640	0.47700	0.45980	0.48920	0.54630	0.56960	0.56380	0.68330	0.59540	0.59380	0.43500	0.47450	0.46090	0.53380	0.58790	0.60590	0.62470	0.56610	0.63580	0.69020	0.56200	0.54120	0.53830	0.46430	0.44010	0.48130	0.48040	0.51880	0.67940	0.59700	0.60400	0.50780	0.45520	0.51990	0.40650	0.47590	0.42660	0.49720	0.55300	0.49650	0.64920	0.63410	0.78170	0.58630	0.58760	0.52370
1:44:16	37.2	0.52970	0.59620	0.61220	0.60970	0.53270	0.57620	0.80510	0.84520	0.63230	0.69520	0.62790	0.59900	0.51680	0.51300	0.37810	0.59960	0.67120	0.53770	0.59820	0.59170	0.58250	0.63990	0.56410	0.55760	0.46000	0.46490	0.53160	0.57300	0.52520	0.60370	0.54080	0.51160	0.57950	0.49660	0.48640	0.48650	0.44390	0.45220	0.47030	0.66490	0.56700	0.66470	0.59670	0.63230	0.59710	0.62270	0.73190	0.53100	0.53200	0.51060	0.49300	0.52150	0.48400	0.53300	0.56870	0.74090	0.59440	0.73440	0.62800	0.60570	0.45520	0.49920	0.46120	0.62040	0.61530	0.72240	0.63910	0.56030	0.62370	0.71710	0.57990	0.56990	0.48170	0.48710	0.49070	0.48940	0.52100	0.56240	0.67660	0.64190	0.66000	0.60150	0.47460	0.51260	0.45920	0.46550	0.48730	0.49770	0.47180	0.59540	0.62270	0.65560	0.56780	0.54700	0.56070	0.56420
1:59:16	37.2	0.53420	0.66650	0.71180	0.58050	0.52090	0.54380	0.84270	0.95410	0.78530	0.70220	0.64940	0.61630	0.46770	0.52900	0.44800	0.64510	0.74330	0.57960	0.65060	0.61710	0.66840	0.68520	0.65410	0.60330	0.50180	0.48660	0.59720	0.60360	0.55080	0.66530	0.64180	0.47190	0.59380	0.49800	0.51390	0.53230	0.47650	0.49320	0.53440	0.74300	0.60100	0.85350	0.59980	0.65910	0.55350	0.75540	0.76280	0.65940	0.49050	0.49900	0.49860	0.53920	0.48450	0.54140	0.68990	0.70020	0.69250	0.81350	0.72510	0.66400	0.49960	0.46530	0.50450	0.70150	0.60590	0.84970	0.72860	0.64510	0.70110	0.72660	0.58070	0.59290	0.43320	0.47970	0.47160	0.53350	0.53020	0.62740	0.76990	0.76500	0.67070	0.49120	0.49950	0.59460	0.45170	0.47730	0.46730	0.51970	0.55920	0.58980	0.69610	0.71770	0.69750	0.58150	0.59350	0.57830
2:14:16	37.2	0.60290	0.74850	0.77430	0.65500	0.59300	0.58960	0.91160	1.01700	0.86150	0.82310	0.74150	0.68870	0.49530	0.48420	0.46230	0.71560	0.90550	0.72600	0.68980	0.67850	0.73260	0.74790	0.73150	0.68330	0.53640	0.46730	0.52950	0.64410	0.57540	0.72880	0.65570	0.56300	0.61510	0.50050	0.58120	0.55010	0.45600	0.51670	0.62000	0.83810	0.63700	0.97170	0.68800	0.77500	0.62160	0.84060	0.82940	0.73700	0.44210	0.42150	0.52310	0.55470	0.49860	0.58690	0.71190	0.75340	0.88100	0.88580	0.70200	0.73790	0.47820	0.46470	0.55150	0.76110	0.72610	0.97730	0.79500	0.72390	0.72740	0.76650	0.62180	0.64190	0.47090	0.43930	0.45560	0.49890	0.54640	0.81150	0.89060	0.78750	0.71340	0.51810	0.47930	0.63160	0.39970	0.49370	0.48430	0.51140	0.77870	0.61250	0.78190	0.76900	0.73230	0.62200	0.63920	0.62410
2:29:16	37.2	0.65220	0.83830	0.87650	0.73830	0.59370	0.65210	0.96840	1.06780	0.85250	0.87800	0.83660	0.72730	0.67500	0.49220	0.45740	0.78530	0.97730	0.82060	0.77760	0.74180	0.86310	0.81910	0.83120	0.74000	0.52740	0.61140	0.47890	0.71560	0.58730	0.82220	0.68720	0.58930	0.61260	0.52480	0.58660	0.64120	0.48090	0.47590	0.54020	0.96720	0.74410	1.03000	0.67310	0.83840	0.67410	0.92440	0.90660	0.82640	0.47600	0.52580	0.61220	0.58010	0.54870	0.64830	0.83940	0.81920	0.94660	0.97440	0.75210	0.87540	0.45080	0.53250	0.49460	0.86110	0.82470	1.09450	0.86100	0.77220	0.80500	1.02450	0.68520	0.66840	0.44120	0.55520	0.44440	0.56620	0.55300	0.92640	1.03560	0.85600	0.79650	0.57730	0.52590	0.70700	0.41310	0.48880	0.48480	0.57420	0.75860	0.79720	0.92240	0.83620	0.79780	0.69430	0.70630	0.72080
