

Software Version	3.04.17



Experiment File Path:	C:\Users\Public\Documents\Experiments\Doran\e0043.5.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\DG_48hr_37C_orbital-continuous.prt



Plate Number	Plate 1
Date	6/11/2023
Time	5:39:03 PM
Reader Type:	Epoch 2
Reader Serial Number:	1608242
Reading Type	Reader

Procedure Details

Plate Type	96 WELL PLATE
Eject plate on completion	
Set Temperature	Setpoint 37°C, Gradient 0 °C
	Preheat before moving to next step
Start Kinetic	Runtime 48:00:00 (HH:MM:SS), Interval 0:15:00, 193 Reads
    Shake	Orbital: Continuous
	Frequency: 282 cpm (3 mm)
    Read	Absorbance Endpoint
	Full Plate
	Wavelengths:  600
	Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 8
End Kinetic	

600

Time	T° 600	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
18:44:16	37.5	1.43620	1.45320	1.43960	1.29570	1.29170	1.47930	1.62010	1.67430	1.68140	1.67690	1.59890	1.48320	0.93770	0.95820	0.85570	1.36660	1.39790	1.47210	1.74790	1.61410	1.62240	1.71720	1.74890	1.65000	0.88050	0.95130	0.85640	1.45410	1.46160	1.59950	1.62480	1.66880	1.61250	1.75380	1.73420	1.57290	0.73630	0.84500	0.88950	1.44450	1.39260	1.47490	1.65880	1.64030	1.73420	1.75250	1.69350	1.72790	0.64770	0.86280	1.34840	1.44140	1.46150	1.40710	1.70020	1.64720	1.56930	1.70360	1.76800	1.70390	0.68280	0.79370	0.63600	1.38250	1.43010	1.34150	1.61740	1.67660	1.66710	1.71980	1.76460	1.69760	0.72130	0.85560	1.30910	1.46070	1.50320	1.53450	1.71440	1.62590	1.73240	1.75800	1.60590	1.56350	0.49640	0.51010	0.61620	1.09640	1.16340	1.09120	1.29980	1.48180	1.40360	1.40800	1.29150	1.18540
18:59:16	37.5	1.43160	1.44630	1.44130	1.25140	1.32050	1.47660	1.61900	1.67350	1.68340	1.67990	1.57920	1.47240	0.93900	0.95610	0.85530	1.36470	1.39420	1.47310	1.74490	1.61330	1.62240	1.71440	1.74980	1.64960	0.88410	0.95100	0.85810	1.45450	1.45990	1.59580	1.62810	1.66980	1.61360	1.77010	1.72950	1.57300	0.73590	0.83220	0.89590	1.44420	1.38950	1.47620	1.66200	1.64300	1.73440	1.76280	1.68560	1.71950	0.66880	0.72510	1.34590	1.43070	1.46140	1.40780	1.70250	1.64990	1.56860	1.69640	1.77870	1.70450	0.68240	0.79490	0.62700	1.37950	1.42960	1.34310	1.62120	1.66940	1.66380	1.72640	1.76530	1.69720	0.73020	0.85450	1.30900	1.46130	1.49620	1.53280	1.71650	1.62760	1.73340	1.75830	1.60600	1.56380	0.50740	0.55200	0.63420	1.09870	1.16160	1.09030	1.29790	1.48010	1.40240	1.40560	1.28580	1.18620
19:14:16	37.5	1.43580	1.45030	1.44110	1.28770	1.28990	1.48040	1.62980	1.67790	1.69220	1.67540	1.59290	1.47460	0.93770	0.95770	0.85690	1.36400	1.39620	1.47460	1.74940	1.61770	1.62460	1.71660	1.74040	1.65010	0.88870	0.95720	0.85670	1.45220	1.46150	1.59990	1.62790	1.67260	1.61860	1.75320	1.72380	1.57550	0.73540	0.85870	0.89420	1.44580	1.38540	1.47860	1.66650	1.64560	1.73760	1.74590	1.69170	1.71990	0.69450	0.88220	1.34600	1.43240	1.46690	1.40590	1.70780	1.65450	1.57590	1.71840	1.76000	1.70690	0.68850	0.79280	0.62770	1.37810	1.43480	1.34380	1.62360	1.67710	1.67100	1.72330	1.76370	1.69330	0.71940	0.85840	1.30840	1.45950	1.49540	1.53350	1.71720	1.62850	1.73390	1.75800	1.60650	1.56370	0.48920	0.51910	0.62490	1.10020	1.15900	1.08780	1.30010	1.47770	1.39970	1.40280	1.28530	1.17880
19:29:16	37.5	1.43370	1.45000	1.43800	1.30860	1.28420	1.48040	1.62190	1.67970	1.68870	1.67700	1.58790	1.47560	0.93620	0.95970	0.85660	1.36730	1.39500	1.47090	1.74960	1.62390	1.62480	1.70590	1.74360	1.65260	0.89250	0.95480	0.85700	1.45140	1.45940	1.60020	1.63010	1.67260	1.61900	1.75800	1.72020	1.57150	0.73620	0.82990	0.90120	1.44190	1.38880	1.43320	1.66560	1.64760	1.73600	1.75950	1.68900	1.72010	0.72390	0.74800	1.34980	1.42970	1.46160	1.40760	1.71280	1.65530	1.57560	1.75790	1.75680	1.71040	0.69780	0.79080	0.62290	1.38020	1.42870	1.33990	1.62040	1.67340	1.67950	1.71990	1.76400	1.68970	0.72260	0.85320	1.30900	1.45890	1.50050	1.53240	1.72030	1.63040	1.73480	1.75730	1.60590	1.56500	0.49950	0.54250	0.62070	1.10220	1.15620	1.08550	1.29950	1.47420	1.39750	1.39500	1.28020	1.17700
19:44:16	37.6	1.43300	1.45200	1.44100	1.31360	1.33300	1.48270	1.62690	1.68160	1.69470	1.67880	1.59250	1.46790	0.93590	0.96390	0.85640	1.36510	1.39810	1.47140	1.75100	1.62410	1.62910	1.72670	1.75140	1.65350	0.89560	0.95400	0.86500	1.45220	1.46080	1.60310	1.63540	1.67620	1.62610	1.75420	1.72350	1.57230	0.73570	0.84520	0.89700	1.44880	1.39000	1.47220	1.67400	1.65290	1.73800	1.75990	1.68950	1.71820	0.75460	0.89100	1.35310	1.43700	1.46820	1.40840	1.71730	1.65940	1.58010	1.75860	1.77280	1.70740	0.70820	0.79560	0.64750	1.38670	1.43270	1.34000	1.62130	1.67950	1.67530	1.71920	1.76320	1.69900	0.73420	0.85280	1.31020	1.45700	1.50200	1.53220	1.72170	1.63180	1.73440	1.75980	1.60530	1.56600	0.49330	0.50900	0.60800	1.10220	1.15590	1.08750	1.29260	1.46950	1.39370	1.39160	1.28060	1.17410
19:59:16	37.6	1.43290	1.44600	1.43810	1.24370	1.29550	1.48150	1.62710	1.68180	1.69280	1.67450	1.58490	1.46160	0.93450	0.96090	0.85720	1.36330	1.39540	1.47640	1.75060	1.62120	1.62740	1.68370	1.74980	1.65330	0.89700	0.96320	0.85560	1.45070	1.45960	1.60110	1.63200	1.67450	1.62090	1.75830	1.72890	1.56700	0.73540	0.84040	0.88850	1.44180	1.38500	1.47880	1.67330	1.65280	1.73890	1.74400	1.68440	1.72180	0.78440	0.79270	1.35360	1.43210	1.46670	1.41400	1.70790	1.66000	1.57700	1.74370	1.75860	1.71320	0.72290	0.79200	0.62570	1.38000	1.42640	1.34130	1.62520	1.67650	1.67230	1.71560	1.76300	1.69230	0.73360	0.85230	1.30900	1.45680	1.49530	1.53530	1.72210	1.63340	1.73560	1.75760	1.60540	1.56650	0.49230	0.52750	0.60230	1.10400	1.15470	1.08970	1.28520	1.46340	1.38750	1.38700	1.27430	1.16770
20:14:16	37.6	1.43130	1.44550	1.43830	1.32530	1.30690	1.48060	1.63440	1.68160	1.69490	1.67260	1.58300	1.46110	0.93470	0.96290	0.85660	1.36440	1.39380	1.47890	1.75100	1.62580	1.62990	1.72100	1.72620	1.65320	0.89800	0.96000	0.85820	1.45150	1.45910	1.60450	1.63410	1.67460	1.62390	1.76850	1.72420	1.55750	0.73600	0.82660	0.89040	1.44230	1.38660	1.48050	1.67200	1.65120	1.74090	1.74810	1.68780	1.72440	0.80570	0.86100	1.34630	1.43430	1.46010	1.40950	1.71830	1.66070	1.57820	1.74020	1.77460	1.71390	0.73800	0.79330	0.62550	1.37620	1.42610	1.33610	1.62830	1.67750	1.67560	1.71680	1.76330	1.69000	0.73150	0.85310	1.30880	1.45750	1.49610	1.53170	1.72300	1.63380	1.73610	1.75810	1.60550	1.56660	0.48590	0.51080	0.62980	1.10650	1.15410	1.08370	1.27950	1.45700	1.37490	1.38290	1.28830	1.16380
20:29:16	37.6	1.43270	1.44520	1.43490	1.24080	1.31680	1.47970	1.62960	1.68020	1.69760	1.66990	1.58340	1.46000	0.93220	0.96240	0.85600	1.36110	1.39420	1.47190	1.74790	1.62480	1.62760	1.71360	1.72930	1.65280	0.90120	0.95740	0.85570	1.45010	1.46160	1.60140	1.63140	1.67070	1.62620	1.76570	1.72060	1.56440	0.73700	0.83860	0.89100	1.43970	1.38270	1.48520	1.67100	1.65320	1.74880	1.70300	1.68530	1.72200	0.81790	0.86840	1.34570	1.42700	1.45540	1.40700	1.71820	1.66190	1.57870	1.72350	1.76410	1.70710	0.74450	0.79330	0.65020	1.37770	1.42740	1.33080	1.62800	1.67880	1.67480	1.70830	1.76420	1.68760	0.72280	0.85260	1.30890	1.45660	1.49540	1.52940	1.72410	1.63520	1.73690	1.75330	1.60410	1.56760	0.50290	0.51600	0.62520	1.10840	1.15320	1.07920	1.27220	1.45070	1.36200	1.38570	1.30220	1.16040
20:44:16	37.6	1.43480	1.44800	1.43710	1.29130	1.29320	1.48510	1.63660	1.68010	1.69890	1.66890	1.58190	1.44910	0.93240	0.96310	0.85740	1.36290	1.39630	1.47080	1.75110	1.62810	1.62420	1.71910	1.74200	1.64150	0.89820	0.95530	0.85950	1.45150	1.46050	1.60350	1.63640	1.67660	1.63070	1.76320	1.72890	1.57570	0.73640	0.82700	0.89010	1.44030	1.38440	1.48310	1.67440	1.65230	1.74190	1.74150	1.68500	1.72690	0.82600	0.77750	1.34810	1.42870	1.45670	1.40680	1.71910	1.66410	1.58700	1.70820	1.75200	1.70650	0.75270	0.79350	0.62790	1.37650	1.42870	1.33400	1.62860	1.67800	1.67580	1.70460	1.76630	1.69340	0.71710	0.85310	1.30940	1.45650	1.49640	1.53080	1.72480	1.63580	1.73650	1.75350	1.60530	1.56630	0.49510	0.52790	0.62030	1.10910	1.15310	1.07930	1.25460	1.43860	1.34220	1.38700	1.30200	1.15820
20:59:16	37.6	1.43500	1.44600	1.43880	1.31200	1.35370	1.48200	1.63310	1.68220	1.69740	1.66840	1.57990	1.45620	0.93180	0.96300	0.85840	1.36110	1.39600	1.47410	1.75040	1.62870	1.62750	1.68530	1.74000	1.63930	0.89740	0.96010	0.85500	1.44950	1.46050	1.60350	1.63980	1.67610	1.62970	1.76950	1.71930	1.56090	0.73570	0.86600	0.89670	1.43820	1.38820	1.48570	1.67620	1.65780	1.73500	1.74490	1.67940	1.72400	0.82980	0.88450	1.34430	1.42980	1.45790	1.40870	1.72240	1.66810	1.58490	1.75140	1.75020	1.70250	0.76250	0.79430	0.62810	1.37480	1.42920	1.33400	1.62430	1.68110	1.67780	1.71540	1.76150	1.68750	0.71190	0.85270	1.31070	1.45550	1.49420	1.53100	1.72760	1.63710	1.73620	1.74930	1.60430	1.56710	0.48560	0.51510	0.61040	1.11190	1.15300	1.07200	1.22890	1.43170	1.33380	1.39290	1.31490	1.15340
21:14:16	37.6	1.43370	1.44380	1.43640	1.31150	1.31500	1.48340	1.63570	1.68150	1.70220	1.66920	1.58280	1.44440	0.92990	0.96420	0.85810	1.36280	1.39500	1.47390	1.75040	1.62820	1.62660	1.65840	1.73820	1.63690	0.89390	0.95560	0.85390	1.45270	1.46180	1.60480	1.63830	1.67530	1.63340	1.75660	1.72810	1.57880	0.73680	0.83530	0.88930	1.44010	1.38260	1.49070	1.67630	1.65680	1.73450	1.75280	1.67800	1.72810	0.82450	0.88930	1.35010	1.42790	1.46540	1.40840	1.72520	1.66290	1.58680	1.73640	1.76800	1.70770	0.76770	0.79670	0.62700	1.37480	1.42830	1.33130	1.62670	1.68280	1.68040	1.70760	1.76180	1.68610	0.71200	0.85340	1.31010	1.45430	1.49400	1.52910	1.72670	1.63670	1.73750	1.75190	1.60470	1.56760	0.50100	0.51130	0.61630	1.11080	1.15940	1.06710	1.19410	1.42970	1.32720	1.39750	1.27680	1.14950
21:29:16	37.6	1.43700	1.44420	1.43810	1.31640	1.30020	1.48680	1.63400	1.68390	1.70200	1.67080	1.57790	1.44170	0.92910	0.96670	0.85950	1.35930	1.39570	1.47640	1.74870	1.62960	1.62800	1.65760	1.74760	1.63510	0.88960	0.96380	0.85400	1.45150	1.46140	1.60330	1.63610	1.67560	1.62700	1.73570	1.73810	1.57450	0.73640	0.82230	0.89610	1.43780	1.38420	1.48960	1.67590	1.65390	1.73250	1.70480	1.68720	1.72550	0.81340	0.81220	1.34170	1.42820	1.45400	1.40650	1.72710	1.67070	1.58790	1.74540	1.75440	1.70050	0.77350	0.79830	0.62720	1.37300	1.42440	1.33140	1.62910	1.68100	1.67900	1.70520	1.76070	1.68700	0.69500	0.85190	1.30960	1.45640	1.49560	1.52890	1.72670	1.63620	1.73650	1.75000	1.60300	1.56700	0.47820	0.54880	0.61190	1.11030	1.15880	1.06080	1.16930	1.42700	1.31810	1.40830	1.29470	1.14780
21:44:16	37.6	1.43460	1.44540	1.43610	1.32670	1.36040	1.48470	1.63230	1.68450	1.70520	1.66890	1.57450	1.43920	0.92550	0.96510	0.85720	1.36360	1.39600	1.47590	1.74980	1.63190	1.62790	1.66150	1.74750	1.63490	0.88930	0.95920	0.85400	1.44930	1.46070	1.60370	1.64240	1.67440	1.62930	1.75900	1.70780	1.57220	0.73660	0.84190	0.88990	1.44280	1.38540	1.48830	1.67690	1.65700	1.73220	1.73910	1.67570	1.72200	0.79020	0.76980	1.34170	1.42680	1.45570	1.40610	1.72810	1.67230	1.58970	1.73650	1.75100	1.70240	0.77850	0.80050	0.63200	1.37530	1.42400	1.33090	1.62720	1.68260	1.68000	1.70930	1.75920	1.68230	0.67900	0.85610	1.30920	1.45450	1.49370	1.52750	1.72680	1.63690	1.73680	1.75040	1.60210	1.56620	0.47280	0.54200	0.62200	1.11840	1.15270	1.05460	1.15010	1.42340	1.30820	1.33250	1.29020	1.14320
21:59:16	37.5	1.43760	1.44370	1.43730	1.29740	1.30520	1.48570	1.63420	1.68410	1.70320	1.66600	1.57470	1.43610	0.92470	0.97040	0.85830	1.36000	1.39370	1.47480	1.74810	1.63210	1.62530	1.65520	1.74590	1.63360	0.89090	0.95630	0.85300	1.44940	1.46200	1.60480	1.64300	1.67440	1.63120	1.75800	1.72350	1.58390	0.73660	0.82040	0.89320	1.43900	1.38320	1.49960	1.67490	1.65650	1.73010	1.70040	1.65430	1.72620	0.75470	0.79340	1.34340	1.42730	1.45530	1.40710	1.72560	1.67640	1.58870	1.75150	1.75630	1.70140	0.78000	0.80150	0.62900	1.37190	1.42580	1.33220	1.63030	1.68490	1.68370	1.71390	1.76250	1.68300	0.69320	0.85220	1.31000	1.45370	1.49390	1.52700	1.72630	1.63660	1.73380	1.75120	1.60130	1.56540	0.48230	0.53510	0.62010	1.11000	1.13940	1.05060	1.20880	1.41840	1.29800	1.31830	1.28490	1.13790
22:14:16	37.5	1.43520	1.44630	1.43990	1.29340	1.31880	1.48860	1.63680	1.68590	1.70290	1.66090	1.57950	1.42640	0.92580	0.96830	0.85880	1.36210	1.39750	1.47610	1.74720	1.63320	1.62400	1.66590	1.74520	1.63060	0.88850	0.96300	0.85680	1.44960	1.45900	1.60670	1.64400	1.67570	1.63070	1.76000	1.71470	1.57570	0.74230	0.83890	0.89110	1.43710	1.39060	1.49650	1.67720	1.65590	1.73340	1.71110	1.65890	1.72750	0.71700	0.86510	1.35410	1.42830	1.46190	1.40750	1.73150	1.67970	1.59440	1.71300	1.76760	1.70350	0.77970	0.80040	0.62960	1.38030	1.42480	1.34140	1.63240	1.68350	1.68680	1.71430	1.76350	1.68320	0.72450	0.85290	1.31060	1.46130	1.49440	1.52540	1.72750	1.63770	1.73380	1.74770	1.60090	1.56490	0.48000	0.50450	0.61580	1.10780	1.13020	1.04980	1.26100	1.40630	1.28970	1.38180	1.32680	1.13390
22:29:16	37.5	1.43220	1.44400	1.43710	1.34650	1.29970	1.48780	1.63700	1.68390	1.70020	1.65880	1.56500	1.42300	0.92220	0.96990	0.85930	1.35980	1.39510	1.47550	1.74750	1.62990	1.62470	1.64740	1.73990	1.62820	0.89100	0.95900	0.85790	1.45110	1.46070	1.60610	1.64370	1.67420	1.63350	1.73430	1.70090	1.56750	0.73880	0.86910	0.89210	1.43930	1.38210	1.49450	1.67590	1.65360	1.73100	1.70750	1.67280	1.72490	0.67320	0.88340	1.34080	1.42980	1.45540	1.40810	1.73170	1.68010	1.58990	1.72410	1.76910	1.70260	0.77720	0.79960	0.62940	1.37320	1.42290	1.32960	1.62880	1.68260	1.68090	1.70120	1.76220	1.67510	0.74620	0.85120	1.30970	1.45160	1.49290	1.53300	1.72500	1.63740	1.73200	1.74780	1.60000	1.56450	0.48790	0.51470	0.60870	1.10890	1.12130	1.04620	1.23560	1.39310	1.28150	1.38020	1.33160	1.13130
22:44:16	37.5	1.43720	1.44570	1.43720	1.28730	1.32350	1.48720	1.63860	1.68250	1.70190	1.66230	1.58190	1.43100	0.91700	0.96850	0.85900	1.35920	1.39760	1.47280	1.74550	1.63540	1.62310	1.64660	1.73870	1.62250	0.88440	0.95880	0.85560	1.44960	1.46000	1.60710	1.64510	1.67670	1.62820	1.73770	1.73730	1.56600	0.73950	0.83600	0.89240	1.43620	1.38430	1.50060	1.67030	1.65830	1.73030	1.70190	1.66570	1.73100	0.64150	0.88790	1.34540	1.42810	1.45420	1.40660	1.73240	1.68040	1.58640	1.76350	1.75070	1.71180	0.77150	0.80110	0.62950	1.37260	1.42590	1.33110	1.63170	1.68230	1.68030	1.71010	1.76010	1.67360	0.75390	0.85320	1.31010	1.45160	1.49360	1.52530	1.72570	1.63710	1.73160	1.74630	1.59940	1.56320	0.46930	0.47730	0.61540	1.10790	1.11040	1.04310	1.22440	1.36700	1.27620	1.38840	1.32610	1.12890
22:59:16	37.6	1.43610	1.44240	1.43500	1.29910	1.32150	1.48740	1.63940	1.67990	1.70150	1.66770	1.58100	1.41050	0.91520	0.96960	0.85890	1.36010	1.39310	1.47680	1.74360	1.63050	1.62280	1.64670	1.73140	1.61870	0.88020	0.96040	0.85310	1.44940	1.46050	1.60710	1.64540	1.67190	1.62750	1.76690	1.70550	1.56780	0.73990	0.83720	0.89290	1.43660	1.38250	1.49760	1.66880	1.65640	1.72900	1.70230	1.66890	1.72690	0.62310	0.88900	1.34030	1.42820	1.46120	1.40530	1.73110	1.68090	1.59310	1.75650	1.75780	1.69200	0.76100	0.79900	0.62910	1.37270	1.42750	1.32840	1.63100	1.68210	1.68080	1.70410	1.75930	1.67480	0.75190	0.85130	1.31150	1.45110	1.49320	1.52380	1.72450	1.63620	1.72990	1.74720	1.59910	1.56130	0.48740	0.52250	0.62390	1.10680	1.09810	1.03750	1.20950	1.34470	1.26770	1.33910	1.31170	1.12670
23:14:16	37.6	1.43750	1.44440	1.43770	1.32070	1.32840	1.48780	1.63760	1.67620	1.70060	1.66840	1.57700	1.41080	0.91160	0.97550	0.85990	1.35990	1.39520	1.47630	1.74550	1.63360	1.62420	1.64650	1.73620	1.61750	0.87830	0.96090	0.85540	1.44650	1.46000	1.60620	1.64550	1.67520	1.62840	1.75130	1.72130	1.55630	0.74030	0.84210	0.89170	1.43580	1.38380	1.49300	1.67530	1.65530	1.72780	1.70660	1.68690	1.72560	0.61770	0.86700	1.34790	1.42940	1.45590	1.40720	1.73030	1.67990	1.59450	1.73820	1.77140	1.70170	0.74900	0.79980	0.63080	1.37270	1.42260	1.32890	1.62680	1.68260	1.68060	1.70730	1.75750	1.66760	0.73900	0.85000	1.31190	1.45180	1.49290	1.52280	1.72360	1.63750	1.72860	1.74550	1.59740	1.55930	0.48320	0.55040	0.61860	1.10820	1.08650	1.02900	1.21330	1.31460	1.25800	1.38660	1.33580	1.12430
23:29:16	37.7	1.43560	1.44140	1.43570	1.34650	1.29750	1.48710	1.63230	1.67580	1.69790	1.66390	1.55350	1.39470	0.91040	0.97330	0.86020	1.35940	1.39600	1.47540	1.74230	1.63170	1.62110	1.63890	1.73250	1.60700	0.87700	0.96040	0.85200	1.44700	1.46050	1.60520	1.63890	1.67240	1.62230	1.77640	1.71560	1.56550	0.74140	0.82140	0.89430	1.43850	1.37920	1.49040	1.66660	1.65180	1.72650	1.71060	1.67590	1.72560	0.63340	0.84240	1.33840	1.42600	1.45650	1.40460	1.73260	1.68320	1.58930	1.75910	1.77670	1.69760	0.73360	0.79890	0.63820	1.37070	1.42370	1.32660	1.62470	1.68010	1.67820	1.70520	1.75570	1.66660	0.73420	0.85180	1.31200	1.45000	1.49260	1.52210	1.72290	1.63550	1.72720	1.74280	1.59590	1.55880	0.46040	0.47850	0.59700	1.11040	1.07710	1.02450	1.20610	1.30560	1.25800	1.35760	1.33750	1.12460
23:44:16	37.7	1.43610	1.44260	1.43320	1.27530	1.28160	1.48830	1.63240	1.67510	1.69890	1.65620	1.55850	1.39200	0.90430	0.97420	0.86110	1.35790	1.39300	1.47480	1.74090	1.63060	1.61970	1.63940	1.74630	1.60980	0.88220	0.95820	0.85060	1.44930	1.46000	1.59840	1.64270	1.67070	1.63090	1.76390	1.72340	1.56550	0.74110	0.82410	0.89190	1.43530	1.38350	1.48920	1.67120	1.65550	1.72800	1.70660	1.68090	1.71970	0.66990	0.81850	1.33850	1.42730	1.45720	1.40660	1.73070	1.68290	1.59120	1.69160	1.76300	1.69760	0.71960	0.79390	0.63050	1.37310	1.42550	1.32760	1.62790	1.67950	1.67870	1.70550	1.74840	1.66330	0.71310	0.84920	1.31090	1.45000	1.49070	1.52120	1.72060	1.63580	1.72450	1.74550	1.59560	1.55650	0.47090	0.51620	0.61460	1.11170	1.06130	1.02140	1.19460	1.32800	1.25450	1.35390	1.32960	1.12290
23:59:16	37.8	1.43530	1.44010	1.43370	1.27520	1.27820	1.48680	1.62840	1.67030	1.69720	1.65300	1.55190	1.39300	0.90200	0.97490	0.86060	1.35450	1.39310	1.47230	1.74210	1.62940	1.62040	1.63860	1.74540	1.60690	0.88660	0.96110	0.85080	1.44680	1.46130	1.60240	1.63900	1.66610	1.62480	1.76060	1.72190	1.56430	0.74160	0.82070	0.89200	1.43390	1.37850	1.49540	1.66420	1.64780	1.72530	1.69790	1.68560	1.72110	0.69550	0.79990	1.33960	1.42650	1.45380	1.40480	1.73040	1.67980	1.59060	1.66020	1.75820	1.69160	0.70590	0.78680	0.63100	1.37260	1.42650	1.32630	1.62320	1.67870	1.67790	1.70490	1.75460	1.66730	0.69220	0.84730	1.31120	1.45030	1.49160	1.51950	1.72030	1.63470	1.72560	1.74160	1.59560	1.55590	0.47700	0.54730	0.61360	1.11150	1.05220	1.01800	1.26470	1.32440	1.25230	1.37520	1.31740	1.12070
24:14:16	37.9	1.43690	1.43910	1.43350	1.31800	1.37600	1.48980	1.62690	1.66640	1.69400	1.65850	1.56580	1.38990	0.89750	0.97320	0.86010	1.35400	1.39250	1.47420	1.74000	1.62860	1.61890	1.63430	1.74430	1.60810	0.89310	0.96410	0.85230	1.44780	1.46040	1.59880	1.63600	1.66860	1.62090	1.76150	1.72250	1.56320	0.74200	0.82640	0.89320	1.43480	1.38180	1.49740	1.66850	1.65120	1.72550	1.70320	1.67010	1.71940	0.73450	0.77460	1.33930	1.43030	1.45750	1.40420	1.73100	1.68400	1.58690	1.65900	1.76410	1.68860	0.69690	0.77560	0.63370	1.37080	1.42390	1.32530	1.62230	1.67950	1.67700	1.69730	1.75170	1.66520	0.68920	0.84630	1.31160	1.44770	1.49080	1.51950	1.71890	1.63570	1.72040	1.73840	1.59430	1.55500	0.44740	0.50000	0.58180	1.11230	1.04460	1.01260	1.27640	1.32180	1.24350	1.38560	1.29040	1.11670
24:29:16	37.9	1.43710	1.44450	1.43200	1.33780	1.35680	1.48700	1.62660	1.66820	1.69620	1.64270	1.55750	1.39340	0.89570	0.97400	0.86130	1.35550	1.39350	1.47170	1.73900	1.62790	1.62070	1.63060	1.74020	1.60490	0.89500	0.96200	0.85440	1.44550	1.45890	1.59990	1.64100	1.66720	1.61900	1.75330	1.70530	1.55850	0.74120	0.83960	0.89360	1.43320	1.37940	1.50630	1.66470	1.64980	1.72390	1.68930	1.68670	1.71830	0.77370	0.76930	1.33750	1.42870	1.45350	1.40610	1.73130	1.68570	1.58380	1.65970	1.76100	1.69320	0.68910	0.76440	0.63130	1.36940	1.42400	1.32300	1.62710	1.67870	1.67620	1.69970	1.74820	1.65900	0.71820	0.84590	1.31300	1.44770	1.49200	1.51960	1.71690	1.63460	1.71840	1.73630	1.59360	1.55410	0.46830	0.48430	0.59250	1.11270	1.01670	1.00840	1.27670	1.31130	1.24160	1.40480	1.30170	1.11420
24:44:16	37.9	1.43620	1.44750	1.43960	1.34680	1.37760	1.48700	1.62750	1.67140	1.69710	1.63380	1.55240	1.38240	0.89250	0.97240	0.86190	1.35930	1.39520	1.47970	1.74190	1.63250	1.62090	1.63600	1.74260	1.61110	0.89880	0.96110	0.84940	1.44850	1.46050	1.61160	1.64850	1.67140	1.62640	1.75880	1.71230	1.55760	0.74290	0.82920	0.89260	1.43500	1.38910	1.49440	1.66130	1.65020	1.72570	1.70490	1.68640	1.71990	0.80410	0.80230	1.35240	1.42980	1.45430	1.40690	1.73310	1.68770	1.58580	1.64660	1.75840	1.68620	0.69740	0.76350	0.63390	1.36910	1.42470	1.32770	1.62020	1.68010	1.67480	1.70450	1.75290	1.65670	0.75860	0.84800	1.31090	1.44680	1.48830	1.52000	1.72330	1.63450	1.71790	1.73390	1.59340	1.55310	0.45770	0.49880	0.60900	1.11420	0.99350	1.00400	1.28040	1.30780	1.22990	1.39540	1.29970	1.11170
24:59:16	38.0	1.43420	1.43970	1.43400	1.29560	1.36900	1.48570	1.62120	1.66400	1.69330	1.63190	1.56200	1.37890	0.88850	0.97030	0.86110	1.35530	1.39390	1.47040	1.73690	1.62770	1.61750	1.63340	1.73990	1.60330	0.90030	0.95960	0.85010	1.44600	1.46070	1.60320	1.63810	1.65950	1.61360	1.75110	1.70660	1.55540	0.74130	0.82830	0.89270	1.43510	1.38070	1.49020	1.65440	1.64960	1.72460	1.70140	1.67780	1.71710	0.82310	0.73040	1.33840	1.42720	1.45250	1.40460	1.73080	1.68160	1.58280	1.64860	1.73490	1.68190	0.70830	0.76090	0.63350	1.36850	1.42170	1.31910	1.61950	1.67560	1.67380	1.69520	1.75090	1.65560	0.77090	0.84320	1.31140	1.44630	1.48980	1.51810	1.71520	1.63260	1.72020	1.73740	1.59340	1.55130	0.47030	0.52030	0.61000	1.11490	0.96980	0.99860	1.28130	1.30600	1.22470	1.39460	1.27950	1.10770
25:14:16	37.9	1.43720	1.44040	1.43280	1.26730	1.27780	1.48790	1.62410	1.66260	1.69250	1.64080	1.55290	1.37260	0.88590	0.96670	0.86150	1.35510	1.39230	1.47280	1.73710	1.62600	1.61740	1.63090	1.74590	1.60260	0.89890	0.96090	0.84840	1.44600	1.45880	1.60590	1.63740	1.66200	1.61820	1.73760	1.70810	1.55450	0.74010	0.83050	0.89970	1.43350	1.38170	1.48690	1.65660	1.64860	1.72460	1.70370	1.67910	1.71610	0.83140	0.70850	1.33650	1.42690	1.45480	1.40650	1.72810	1.68190	1.58920	1.68230	1.70260	1.68750	0.72470	0.76220	0.63790	1.37140	1.42440	1.31960	1.62030	1.67440	1.67460	1.69440	1.74390	1.64820	0.76540	0.84290	1.31230	1.44440	1.48980	1.51740	1.71460	1.63230	1.71590	1.73240	1.59580	1.55160	0.46280	0.48480	0.59460	1.11440	0.94070	0.99530	1.29350	1.29170	1.21940	1.39600	1.31780	1.10170
