rs1	rs2	rt1	rt3	passage	species	df	mutuallyInvasible	lowAbundance	1:1000	1000:1	doseDependence	sharedSratio	sharedTratio
0.95	0.5	0.05	0.05	1	1	alldata	TRUE	FALSE	0.0918833694156676	0.980590706078987	10.6721239361928	0.526315789473684	1
0.05	0.65	0.05	0.05	1	1	alldata	TRUE	TRUE	0.000986335125893493	0.0204138731138183	20.6966907878557	13	1
0.2	0.65	0.05	0.05	1	1	alldata	TRUE	FALSE	0.00104218815663955	0.199931788236467	191.838476538757	3.25	1
0.35	0.65	0.05	0.05	1	1	alldata	TRUE	FALSE	0.00118881850200184	0.894442969011083	752.3797514128	1.85714285714286	1
0.5	0.65	0.05	0.05	1	1	alldata	TRUE	FALSE	0.00158825400335188	0.975488030712475	614.188932408664	1.3	1
0.65	0.65	0.05	0.05	1	1	alldata	TRUE	FALSE	0.00270579019332719	0.979631723531496	362.050141931694	1	1
0.8	0.65	0.05	0.05	1	1	alldata	TRUE	FALSE	0.00591832868038548	0.980292659474131	165.636738412825	0.8125	1
0.95	0.65	0.05	0.05	1	1	alldata	TRUE	FALSE	0.0149848533343615	0.980482202699326	65.4315515021424	0.684210526315789	1
0.05	0.8	0.05	0.05	1	1	alldata	TRUE	TRUE	0.000984191700454443	0.0180799043759335	18.3703077028441	16	1
0.2	0.8	0.05	0.05	1	1	alldata	TRUE	FALSE	0.0010232201275838	0.108951612496873	106.47915297967	4	1
0.35	0.8	0.05	0.05	1	1	alldata	TRUE	FALSE	0.00110721452677244	0.632454331507294	571.212096856169	2.28571428571429	1
0.5	0.8	0.05	0.05	1	1	alldata	TRUE	FALSE	0.00129566936876331	0.956239187567516	738.027162346385	1.6	1
0.65	0.8	0.05	0.05	1	1	alldata	TRUE	FALSE	0.00172413645888241	0.977150226079014	566.747615042261	1.23076923076923	1
0.8	0.8	0.05	0.05	1	1	alldata	TRUE	FALSE	0.0027183096085434	0.979645766976814	360.38785423775	1	1
0.95	0.8	0.05	0.05	1	1	alldata	TRUE	FALSE	0.00506826332774951	0.980231905539038	193.405875375914	0.842105263157895	1
0.05	0.95	0.05	0.05	1	1	alldata	TRUE	TRUE	0.000982773666817712	0.0166661207183627	16.9582491687316	19	1
0.2	0.95	0.05	0.05	1	1	alldata	TRUE	FALSE	0.00101257967125392	0.0721440227222137	71.2477494564697	4.75	1
0.35	0.95	0.05	0.05	1	1	alldata	TRUE	FALSE	0.00106848740112211	0.370090142044152	346.368278798128	2.71428571428571	1
0.5	0.95	0.05	0.05	1	1	alldata	TRUE	FALSE	0.00117835188869335	0.88039368449032	747.139876413801	1.9	1
0.65	0.95	0.05	0.05	1	1	alldata	TRUE	FALSE	0.00139656451523181	0.968901020345819	693.77462321173	1.46153846153846	1
0.8	0.95	0.05	0.05	1	1	alldata	TRUE	FALSE	0.00183450636722104	0.977907110796194	533.062805487863	1.1875	1
0.95	0.95	0.05	0.05	1	1	alldata	TRUE	FALSE	0.00272743879677535	0.979655224674269	359.185044163966	1	1
0.05	0.05	0.2	0.05	1	1	alldata	TRUE	FALSE	0.00496435922497593	0.978278313799245	197.060339404425	1	0.25
0.2	0.05	0.2	0.05	1	1	alldata	TRUE	FALSE	0.84594351855141	0.980652456488757	1.15924105449501	0.25	0.25
0.35	0.05	0.2	0.05	1	1	alldata	TRUE	FALSE	0.943113974254007	0.980662425385572	1.03981326982379	0.142857142857143	0.25
0.5	0.05	0.2	0.05	1	1	alldata	TRUE	FALSE	0.957576923866254	0.980664856240867	1.02411078608849	0.1	0.25
0.65	0.05	0.2	0.05	1	1	alldata	TRUE	FALSE	0.962490061217793	0.980665917368592	1.01888420138885	0.0769230769230769	0.25
0.8	0.05	0.2	0.05	1	1	alldata	TRUE	FALSE	0.964842372695358	0.980666505190673	1.01640074373093	0.0625	0.25
0.95	0.05	0.2	0.05	1	1	alldata	TRUE	FALSE	0.966194213978544	0.980666880421733	1.01497904482743	0.0526315789473684	0.25
0.05	0.2	0.2	0.05	1	1	alldata	TRUE	FALSE	0.00137050614787844	0.108948034389842	79.4947432804254	4	0.25
0.2	0.2	0.2	0.05	1	1	alldata	TRUE	FALSE	0.00528125292822811	0.979477863378502	185.463161240248	1	0.25
0.35	0.2	0.2	0.05	1	1	alldata	TRUE	FALSE	0.0484289695235271	0.980561573046553	20.2474176653747	0.571428571428572	0.25
0.5	0.2	0.2	0.05	1	1	alldata	TRUE	FALSE	0.44836724824691	0.980630037656267	2.18711344660092	0.4	0.25
0.65	0.2	0.2	0.05	1	1	alldata	TRUE	FALSE	0.760393113575516	0.980647331550685	1.28965835439973	0.307692307692308	0.25
0.8	0.2	0.2	0.05	1	1	alldata	TRUE	FALSE	0.86599471324337	0.980654416184229	1.13240231284026	0.25	0.25
0.95	0.2	0.2	0.05	1	1	alldata	TRUE	FALSE	0.908031230441303	0.980658113274829	1.07998280279218	0.210526315789474	0.25
0.05	0.35	0.2	0.05	1	1	alldata	TRUE	FALSE	0.00123757165381592	0.0379156329743307	30.6371213799394	7	0.25
0.2	0.35	0.2	0.05	1	1	alldata	TRUE	FALSE	0.00220889923351128	0.92509936407047	418.805597845189	1.75	0.25
0.35	0.35	0.2	0.05	1	1	alldata	TRUE	FALSE	0.00537419160001883	0.979583686298797	182.275541924364	1	0.25
0.5	0.35	0.2	0.05	1	1	alldata	TRUE	FALSE	0.0160870014855592	0.980458839551164	60.94727102694	0.7	0.25
0.65	0.35	0.2	0.05	1	1	alldata	TRUE	FALSE	0.0773593210992324	0.980584042451351	12.6757064115585	0.538461538461539	0.25
0.8	0.35	0.2	0.05	1	1	alldata	TRUE	FALSE	0.313441306787092	0.980621705339759	3.12856564883407	0.4375	0.25
0.95	0.35	0.2	0.05	1	1	alldata	TRUE	FALSE	0.58532164659713	0.980637845671603	1.67538284526587	0.368421052631579	0.25
0.05	0.5	0.2	0.05	1	1	alldata	TRUE	FALSE	0.00119593267673716	0.026400638631438	22.0753551976406	10	0.25
0.2	0.5	0.2	0.05	1	1	alldata	TRUE	FALSE	0.00166992450468083	0.48505870331537	290.467444459759	2.5	0.25
0.35	0.5	0.2	0.05	1	1	alldata	TRUE	FALSE	0.00284251244808062	0.970343615815318	341.368290742415	1.42857142857143	0.25
0.5	0.5	0.2	0.05	1	1	alldata	TRUE	FALSE	0.00542052033876633	0.979622280099723	180.724767896116	1	0.25
0.65	0.5	0.2	0.05	1	1	alldata	TRUE	FALSE	0.0112652408706666	0.980369240954906	87.0260345260507	0.769230769230769	0.25
0.8	0.5	0.2	0.05	1	1	alldata	TRUE	FALSE	0.0290566144366229	0.9805333844675	33.7456170816527	0.625	0.25
0.95	0.5	0.2	0.05	1	1	alldata	TRUE	FALSE	0.0938146921157854	0.980591060958208	10.4524252954747	0.526315789473684	0.25
0.05	0.65	0.2	0.05	1	1	alldata	TRUE	FALSE	0.0011758216672629	0.0222469334039147	18.9203295221642	13	0.25
0.2	0.65	0.2	0.05	1	1	alldata	TRUE	FALSE	0.00147408584905751	0.203234964615458	137.871864617248	3.25	0.25
0.35	0.65	0.2	0.05	1	1	alldata	TRUE	FALSE	0.00209628942982968	0.896707200358894	427.759252896558	1.85714285714286	0.25
0.5	0.65	0.2	0.05	1	1	alldata	TRUE	FALSE	0.00328989261922667	0.975572362100943	296.536232337657	1.3	0.25
0.65	0.65	0.2	0.05	1	1	alldata	TRUE	FALSE	0.0054487722567251	0.979642163795921	179.791358059939	1	0.25
0.8	0.65	0.2	0.05	1	1	alldata	TRUE	FALSE	0.00945732790615113	0.980295263160106	103.654570602603	0.8125	0.25
0.95	0.65	0.2	0.05	1	1	alldata	TRUE	FALSE	0.0182519154533294	0.980483171724319	53.719467100943	0.684210526315789	0.25
0.05	0.8	0.2	0.05	1	1	alldata	TRUE	FALSE	0.00116401173377601	0.0201731591905849	17.3307180720112	16	0.25
0.2	0.8	0.2	0.05	1	1	alldata	TRUE	FALSE	0.00137735541733381	0.11035920815746	80.123987438976	4	0.25
0.35	0.8	0.2	0.05	1	1	alldata	TRUE	FALSE	0.00177281573233607	0.63786970455222	359.805981477662	2.28571428571429	0.25
0.5	0.8	0.2	0.05	1	1	alldata	TRUE	FALSE	0.00246522352342729	0.956706224284447	388.08092458666	1.6	0.25
0.65	0.8	0.2	0.05	1	1	alldata	TRUE	FALSE	0.00361548931272571	0.977193146482483	270.279639063787	1.23076923076923	0.25
0.8	0.8	0.2	0.05	1	1	alldata	TRUE	FALSE	0.00546797575233978	0.979654266145598	179.162145283179	1	0.25
0.95	0.8	0.2	0.05	1	1	alldata	TRUE	FALSE	0.00851788483206388	0.980234559788934	115.079574227047	0.842105263157895	0.25
0.05	0.95	0.2	0.05	1	1	alldata	TRUE	FALSE	0.00115625169129594	0.0189509192152129	16.3899602118398	19	0.25
0.2	0.95	0.2	0.05	1	1	alldata	TRUE	FALSE	0.00132079572689713	0.0729376528770338	55.2225082135767	4.75	0.25
0.35	0.95	0.2	0.05	1	1	alldata	TRUE	FALSE	0.00160058790921302	0.374052210301438	233.696761139069	2.71428571428571	0.25
0.5	0.95	0.2	0.05	1	1	alldata	TRUE	FALSE	0.00205754424769344	0.882290656558836	428.807622265186	1.9	0.25
0.65	0.95	0.2	0.05	1	1	alldata	TRUE	FALSE	0.00277441086428847	0.9690678267694	349.28778546934	1.46153846153846	0.25
0.8	0.95	0.2	0.05	1	1	alldata	TRUE	FALSE	0.00386133305306658	0.97793401615437	253.263316765104	1.1875	0.25
0.95	0.95	0.2	0.05	1	1	alldata	TRUE	FALSE	0.00548194798428916	0.979662397539489	178.706985244502	1	0.25
0.05	0.05	0.35	0.05	1	1	alldata	TRUE	FALSE	0.00681768560240499	0.9784284285028	143.513280835017	1	0.142857142857143
0.2	0.05	0.35	0.05	1	1	alldata	TRUE	FALSE	0.848190731829702	0.980652611066414	1.156169920592	0.25	0.142857142857143
0.35	0.05	0.35	0.05	1	1	alldata	TRUE	FALSE	0.943337607839396	0.980662459853985	1.039566801646	0.142857142857143	0.142857142857143
0.5	0.05	0.35	0.05	1	1	alldata	TRUE	FALSE	0.957645509385055	0.980664873382723	1.02403745829963	0.1	0.142857142857143
0.65	0.05	0.35	0.05	1	1	alldata	TRUE	FALSE	0.962523580224404	0.980665929127053	1.01884873189124	0.0769230769230769	0.142857142857143
0.8	0.05	0.35	0.05	1	1	alldata	TRUE	FALSE	0.964863311219687	0.98066651471936	1.01637869666709	0.0625	0.142857142857143
0.95	0.05	0.35	0.05	1	1	alldata	TRUE	FALSE	0.96620936491571	0.980666888616334	1.01496313762379	0.0526315789473684	0.142857142857143
0.05	0.2	0.35	0.05	1	1	alldata	TRUE	FALSE	0.00218466030085911	0.113429769137861	51.9210099131912	4	0.142857142857143
0.2	0.2	0.35	0.05	1	1	alldata	TRUE	FALSE	0.00702263583854444	0.979505856691915	139.47837809214	1	0.142857142857143
0.35	0.2	0.35	0.05	1	1	alldata	TRUE	FALSE	0.0500976835851843	0.980562570860661	19.5730121771668	0.571428571428572	0.142857142857143
0.5	0.2	0.35	0.05	1	1	alldata	TRUE	FALSE	0.452786688275712	0.98063024630671	2.16576651146948	0.4	0.142857142857143
0.65	0.2	0.35	0.05	1	1	alldata	TRUE	FALSE	0.761877424848073	0.980647412644063	1.28714591174508	0.307692307692308	0.142857142857143
0.8	0.2	0.35	0.05	1	1	alldata	TRUE	FALSE	0.866533527492219	0.980654459251683	1.13169822994586	0.25	0.142857142857143
0.95	0.2	0.35	0.05	1	1	alldata	TRUE	FALSE	0.908276609505563	0.980658140673075	1.0796910659264	0.210526315789474	0.142857142857143
0.05	0.35	0.35	0.05	1	1	alldata	TRUE	FALSE	0.00186778755025412	0.0385940521850285	20.6629775317742	7	0.142857142857143
0.2	0.35	0.35	0.05	1	1	alldata	TRUE	FALSE	0.00365727374960848	0.927065901180935	253.485509877454	1.75	0.142857142857143
0.35	0.35	0.35	0.05	1	1	alldata	TRUE	FALSE	0.0070952083386058	0.979600144943354	138.065028987696	1	0.142857142857143
0.5	0.35	0.35	0.05	1	1	alldata	TRUE	FALSE	0.0170859896300448	0.980460560221559	57.3838906291663	0.7	0.142857142857143
0.65	0.35	0.35	0.05	1	1	alldata	TRUE	FALSE	0.078818551412395	0.980584490537004	12.4410366971398	0.538461538461539	0.142857142857143
0.8	0.35	0.35	0.05	1	1	alldata	TRUE	FALSE	0.316416274994936	0.980621885324999	3.09915122204347	0.4375	0.142857142857143
0.95	0.35	0.35	0.05	1	1	alldata	TRUE	FALSE	0.587280697436569	0.980637938220581	1.66979426107649	0.368421052631579	0.142857142857143
0.05	0.5	0.35	0.05	1	1	alldata	TRUE	FALSE	0.00175924366861022	0.0266620764057019	15.1554198440087	10	0.142857142857143
0.2	0.5	0.35	0.05	1	1	alldata	TRUE	FALSE	0.00278780500334612	0.492340161758802	176.604949473819	2.5	0.142857142857143
0.35	0.5	0.35	0.05	1	1	alldata	TRUE	FALSE	0.00449152159597935	0.970559908437142	216.087107163406	1.42857142857143	0.142857142857143
0.5	0.5	0.35	0.05	1	1	alldata	TRUE	FALSE	0.00713236658367789	0.979634138663457	137.350503114255	1	0.142857142857143
0.65	0.5	0.35	0.05	1	1	alldata	TRUE	FALSE	0.0124587516574852	0.980371375122344	78.6893745115578	0.769230769230769	0.142857142857143
0.8	0.5	0.35	0.05	1	1	alldata	TRUE	FALSE	0.0297937582790429	0.980534058033561	32.9107207237858	0.625	0.142857142857143
0.95	0.5	0.35	0.05	1	1	alldata	TRUE	FALSE	0.0950303192865243	0.980591351568252	10.3187210032588	0.526315789473684	0.142857142857143
0.05	0.65	0.35	0.05	1	1	alldata	TRUE	FALSE	0.00170485860139707	0.0224188667330585	13.1499859957225	13	0.142857142857143
0.2	0.65	0.35	0.05	1	1	alldata	TRUE	FALSE	0.00240770453202031	0.206402698375404	85.725925100208	3.25	0.142857142857143
0.35	0.65	0.35	0.05	1	1	alldata	TRUE	FALSE	0.00349116776045129	0.898640558716602	257.40400358201	1.85714285714286	0.142857142857143
0.5	0.65	0.35	0.05	1	1	alldata	TRUE	FALSE	0.00501034297371708	0.975646101114726	194.726410194413	1.3	0.142857142857143
0.65	0.65	0.35	0.05	1	1	alldata	TRUE	FALSE	0.00715531214776172	0.979651485964218	136.912473660659	1	0.142857142857143
0.8	0.65	0.35	0.05	1	1	alldata	TRUE	FALSE	0.0107821411910554	0.980297599711764	90.9186387324439	0.8125	0.142857142857143
0.95	0.65	0.35	0.05	1	1	alldata	TRUE	FALSE	0.0190849490964761	0.980484028600327	51.3747258975589	0.684210526315789	0.142857142857143
0.05	0.8	0.35	0.05	1	1	alldata	TRUE	FALSE	0.00167226830808146	0.0203251468756406	12.1542379158994	16	0.142857142857143
0.2	0.8	0.35	0.05	1	1	alldata	TRUE	FALSE	0.00220011453272086	0.1117223219631	50.7802299841793	4	0.142857142857143
0.35	0.8	0.35	0.05	1	1	alldata	TRUE	FALSE	0.00297074225423019	0.642750291049442	216.360167272741	2.28571428571429	0.142857142857143
0.5	0.8	0.35	0.05	1	1	alldata	TRUE	FALSE	0.00401218622289172	0.957114732415094	238.55192138247	1.6	0.142857142857143
0.65	0.8	0.35	0.05	1	1	alldata	TRUE	FALSE	0.00536366996404329	0.9772315176901	182.194565333292	1.23076923076923	0.142857142857143
0.8	0.8	0.35	0.05	1	1	alldata	TRUE	FALSE	0.00717102851036796	0.979661966265207	136.61387133642	1	0.142857142857143
0.95	0.8	0.35	0.05	1	1	alldata	TRUE	FALSE	0.00992459976170552	0.980236991449617	98.7684153502998	0.842105263157895	0.142857142857143
0.05	0.95	0.35	0.05	1	1	alldata	TRUE	FALSE	0.00165057688431224	0.0191023028833697	11.5731069936371	19	0.142857142857143
0.2	0.95	0.35	0.05	1	1	alldata	TRUE	FALSE	0.00207090588786682	0.0736311564959219	35.5550471546378	4.75	0.142857142857143
0.35	0.95	0.35	0.05	1	1	alldata	TRUE	FALSE	0.00265854089651058	0.377807014253256	142.110664819616	2.71428571428571	0.142857142857143
0.5	0.95	0.35	0.05	1	1	alldata	TRUE	FALSE	0.00343244063559963	0.883969539303212	257.533817230545	1.9	0.142857142857143
0.65	0.95	0.35	0.05	1	1	alldata	TRUE	FALSE	0.0044076504636352	0.969216914186765	219.894232127338	1.46153846153846	0.142857142857143
0.8	0.95	0.35	0.05	1	1	alldata	TRUE	FALSE	0.0056200980157103	0.97795843761079	174.010922029656	1.1875	0.142857142857143
0.95	0.95	0.35	0.05	1	1	alldata	TRUE	FALSE	0.00718252115819347	0.979668965863984	136.396251996616	1	0.142857142857143
0.05	0.05	0.5	0.05	1	1	alldata	TRUE	FALSE	0.0079659385933596	0.978542758822203	122.840861419383	1	0.1
0.2	0.05	0.5	0.05	1	1	alldata	TRUE	FALSE	0.850278068352924	0.980652733612985	1.15333179828172	0.25	0.1
0.35	0.05	0.5	0.05	1	1	alldata	TRUE	FALSE	0.943545602956737	0.980662484066423	1.03933766528441	0.142857142857143	0.1
0.5	0.05	0.5	0.05	1	1	alldata	TRUE	FALSE	0.957707354199109	0.980664885883053	1.02397134321177	0.1	0.1
0.65	0.05	0.5	0.05	1	1	alldata	TRUE	FALSE	0.962552273165334	0.980665936916802	1.0188183688891	0.0769230769230769	0.1
0.8	0.05	0.5	0.05	1	1	alldata	TRUE	FALSE	0.964880112028656	0.98066652055081	1.01636100519158	0.0625	0.1
0.95	0.05	0.5	0.05	1	1	alldata	TRUE	FALSE	0.966220681017855	0.980666893291637	1.01495125550259	0.0526315789473684	0.1
0.05	0.2	0.5	0.05	1	1	alldata	TRUE	FALSE	0.0032807912056343	0.117588599496674	35.8415370337289	4	0.1
0.2	0.2	0.5	0.05	1	1	alldata	TRUE	FALSE	0.00801406162769609	0.979529818553584	122.2263895711	1	0.1
0.35	0.2	0.5	0.05	1	1	alldata	TRUE	FALSE	0.0516417347447654	0.980563454095814	18.9878101295814	0.571428571428572	0.1
0.5	0.2	0.5	0.05	1	1	alldata	TRUE	FALSE	0.457020472209688	0.980630432819555	2.14570351318885	0.4	0.1
0.65	0.2	0.5	0.05	1	1	alldata	TRUE	FALSE	0.763298174018967	0.980647484190187	1.28475020322244	0.307692307692308	0.1
0.8	0.2	0.5	0.05	1	1	alldata	TRUE	FALSE	0.867049827772897	0.980654496279792	1.13102438276091	0.25	0.1
0.95	0.2	0.5	0.05	1	1	alldata	TRUE	FALSE	0.908510879726851	0.980658163345925	1.07941267983578	0.210526315789474	0.1
0.05	0.35	0.5	0.05	1	1	alldata	TRUE	FALSE	0.00284346798365524	0.0392615067457875	13.8076134394583	7	0.1
0.2	0.35	0.5	0.05	1	1	alldata	TRUE	FALSE	0.00492572614735246	0.928739254762359	188.54869860387	1.75	0.1
0.35	0.35	0.5	0.05	1	1	alldata	TRUE	FALSE	0.00806078428290637	0.979614734849623	121.528464286904	1	0.1
0.5	0.35	0.5	0.05	1	1	alldata	TRUE	FALSE	0.0176170509845561	0.980462116263836	55.6541567100733	0.7	0.1
0.65	0.35	0.5	0.05	1	1	alldata	TRUE	FALSE	0.0802023305023795	0.980584899511434	12.2263891007798	0.538461538461539	0.1
0.8	0.35	0.5	0.05	1	1	alldata	TRUE	FALSE	0.319309799431367	0.980622049510867	3.07106781958204	0.4375	0.1
0.95	0.35	0.5	0.05	1	1	alldata	TRUE	FALSE	0.589174938483968	0.980638021882882	1.66442589090128	0.368421052631579	0.1
0.05	0.5	0.5	0.05	1	1	alldata	TRUE	FALSE	0.00268092546778807	0.0268962881781947	10.0324639761007	10	0.1
0.2	0.5	0.5	0.05	1	1	alldata	TRUE	FALSE	0.00400980148235432	0.498949990990747	124.432591784517	2.5	0.1
0.35	0.5	0.5	0.05	1	1	alldata	TRUE	FALSE	0.00572313707699781	0.970750598252108	169.618617410669	1.42857142857143	0.1
0.5	0.5	0.5	0.05	1	1	alldata	TRUE	FALSE	0.00808657803800606	0.979644849441848	121.144549009188	1	0.1
0.65	0.5	0.5	0.05	1	1	alldata	TRUE	FALSE	0.0130355618238642	0.980373330536361	75.2076008524304	0.769230769230769	0.1
0.8	0.5	0.5	0.05	1	1	alldata	TRUE	FALSE	0.0302709352629394	0.980534679963802	32.3919519316692	0.625	0.1
0.95	0.5	0.5	0.05	1	1	alldata	TRUE	FALSE	0.0961849626317087	0.980591620448497	10.1948536820997	0.526315789473684	0.1
0.05	0.65	0.5	0.05	1	1	alldata	TRUE	FALSE	0.00259642132441984	0.0225366578047837	8.67989243225749	13	0.1
0.2	0.65	0.5	0.05	1	1	alldata	TRUE	FALSE	0.00356305640492232	0.209444436670076	58.7822399838328	3.25	0.1
0.35	0.65	0.5	0.05	1	1	alldata	TRUE	FALSE	0.00475847950855668	0.900353569728652	189.210349253294	1.85714285714286	0.1
0.5	0.65	0.5	0.05	1	1	alldata	TRUE	FALSE	0.00619673824657653	0.975712548315918	157.455827483913	1.3	0.1
0.65	0.65	0.5	0.05	1	1	alldata	TRUE	FALSE	0.00810302735040519	0.979660021811965	120.900495512085	1	0.1
0.8	0.65	0.5	0.05	1	1	alldata	TRUE	FALSE	0.0114237365018314	0.980299761800607	85.8125326720773	0.8125	0.1
0.95	0.65	0.5	0.05	1	1	alldata	TRUE	FALSE	0.0195003594938485	0.980484826501567	50.2803462064824	0.684210526315789	0.1
0.05	0.8	0.5	0.05	1	1	alldata	TRUE	FALSE	0.00254469440686085	0.0203985555759437	8.0161120804708	16	0.1
0.2	0.8	0.5	0.05	1	1	alldata	TRUE	FALSE	0.00330081661268463	0.113061536222246	34.2525954903901	4	0.1
0.35	0.8	0.5	0.05	1	1	alldata	TRUE	FALSE	0.00421258888250632	0.647222884945991	153.640173061682	2.28571428571429	0.1
0.5	0.8	0.5	0.05	1	1	alldata	TRUE	FALSE	0.00527078942100207	0.957482430126923	181.658259066796	1.6	0.1
0.65	0.8	0.5	0.05	1	1	alldata	TRUE	FALSE	0.00651330543022293	0.977266602279598	150.041574550596	1.23076923076923	0.1
0.8	0.8	0.5	0.05	1	1	alldata	TRUE	FALSE	0.00811450528639781	0.979669089440983	120.730599693266	1	0.1
0.95	0.8	0.5	0.05	1	1	alldata	TRUE	FALSE	0.0106145315118057	0.98023924171091	92.3487994378905	0.842105263157895	0.1
0.05	0.95	0.5	0.05	1	1	alldata	TRUE	FALSE	0.00250978555897211	0.019154872069438	7.63207517907743	19	0.1
0.2	0.95	0.5	0.05	1	1	alldata	TRUE	FALSE	0.00312924496767776	0.0743186358209681	23.7497021130054	4.75	0.1
0.35	0.95	0.5	0.05	1	1	alldata	TRUE	FALSE	0.00386193122017146	0.381378802922413	98.7533907725786	2.71428571428571	0.1
0.5	0.95	0.5	0.05	1	1	alldata	TRUE	FALSE	0.00469862629095255	0.885490905542657	188.457402379014	1.9	0.1
0.65	0.95	0.5	0.05	1	1	alldata	TRUE	FALSE	0.0056439171522269	0.96935307060468	171.751824922201	1.46153846153846	0.1
0.8	0.95	0.5	0.05	1	1	alldata	TRUE	FALSE	0.00674099427749839	0.977981009452237	145.079637987049	1.1875	0.1
0.95	0.95	0.5	0.05	1	1	alldata	TRUE	FALSE	0.00812299962349032	0.979675090872058	120.605088794908	1	0.1
0.05	0.05	0.65	0.05	1	1	alldata	TRUE	FALSE	0.00875498787270944	0.978635003685444	111.780280899759	1	0.0769230769230769
0.2	0.05	0.65	0.05	1	1	alldata	TRUE	FALSE	0.852244976856591	0.980652844305242	1.15067013703298	0.25	0.0769230769230769
0.35	0.05	0.65	0.05	1	1	alldata	TRUE	FALSE	0.943743778470802	0.980662511093378	1.03911944477387	0.142857142857143	0.0769230769230769
0.5	0.05	0.65	0.05	1	1	alldata	TRUE	FALSE	0.957765850192388	0.980664897536068	1.02390881585419	0.1	0.0769230769230769
0.65	0.05	0.65	0.05	1	1	alldata	TRUE	FALSE	0.962578984205313	0.980665943085944	1.01879010364595	0.0769230769230769	0.0769230769230769
0.8	0.05	0.65	0.05	1	1	alldata	TRUE	FALSE	0.964895382793644	0.980666525819128	1.01634492537401	0.0625	0.0769230769230769
0.95	0.05	0.65	0.05	1	1	alldata	TRUE	FALSE	0.966230685980828	0.980666896819621	1.01494074970734	0.0526315789473684	0.0769230769230769
